Display name,Property city,State (Agent),Property Status,Property Status Updated,Closing Date is Wrong
1208 Taylor Creek Dr.,Mesquite,Texas,Off Market,5-Jul-22,FALSE
115 Oakbluff Cv,Lakeway,Texas,Active,22-Aug-22,FALSE
824 Stone Mountain Dr.,Conroe,Texas,Pending,8-Aug-22,FALSE
4201 Rosebelle Ave,Killeen,Texas,Off Market,22-Aug-22,FALSE
168 Blushing Dr,Buda,Texas,Active,8-Aug-22,FALSE
16708 French Harbour Ct.,Austin,Texas,Active,22-Aug-22,FALSE
4079 Chevy Chase Lane,Frisco,Texas,Pending,29-Aug-22,FALSE
201 Avena Trl,Lakeway,Texas,Off Market,25-Jul-22,FALSE
344 Lone Mountain Dr.,Katy,Texas,Active,8-Aug-22,FALSE
2219 Field Lane,Bedford,Texas,Active,22-Aug-22,FALSE
2410 S. Carlisle,PHILADELPHIA,Pennsylvania,Off Market,25-Jul-22,FALSE
12661 Sunlight Drive,Dallas,Texas,Off Market,27-Jun-22,FALSE
308 Brushy Hill Rd,Spicewood,Texas,Active,11-Jul-22,FALSE
408 W Gay Street,West Chester,Pennsylvania,Active,11-Jul-22,FALSE
312 E Newland Dr,Robinson,Texas,Pending,29-Aug-22,FALSE
221 Providence Place,Bullard,Texas,Off Market,5-Jul-22,FALSE
310 Deer Run Court,Royersford,Pennsylvania,Off Market,8-Aug-22,FALSE
9878 Guadalupe Street,Conroe,Texas,Active,22-Aug-22,TRUE
2230 Spicewood,San Antonio,Texas,Pending,22-Aug-22,FALSE
10 FAIRWAY OAKS PLACE DR,THE WOODLANDS,Texas,Pending,25-Jul-22,FALSE
1830 Chino Valley Trail,Round Rock,Texas,Active,11-Jul-22,FALSE
112 Springtree Bnd,Cibolo,Texas,Off Market,8-Aug-22,FALSE
559 CR 129,Alice,Texas,,,FALSE
1654 Middle Rd,Denison,Texas,Pending,25-Jul-22,FALSE
540 County Road 4470,Decatur,Texas,Active,8-Aug-22,FALSE
3312 Claymore Street,Killeen,Texas,Active,11-Jul-22,FALSE
10400 Little Horn Cir.,Frisco,Texas,,,FALSE
620 High Meadow Dr.,Pleasanton,Texas,Active,8-Aug-22,FALSE
1650 Andy Way 89408,Fernley,Nevada,Active,11-Jul-22,FALSE
6917 Westcoat Dr,Colleyville,Texas,Active,15-Aug-22,FALSE
7901 Southwest Parkway #26,Austin,Texas,Active,11-Jul-22,FALSE
508 4th ave,bethlehem,Pennsylvania,Pending,11-Jul-22,FALSE
393 Hogg Mountain Road,Killeen,Texas,Active,8-Aug-22,FALSE
2413 Woodcrest Drive,East Stroudsburg,Pennsylvania,Active,8-Aug-22,FALSE
2960 Reunion Blvd,Austin,Texas,Active,27-Jun-22,FALSE
7967 Hanging Branch,San Antonio,Texas,Active,27-Jun-22,FALSE
38 Deep Hollow Rd,Lancaster,Pennsylvania,Pending,29-Aug-22,FALSE
3405 Windy Harbor Drive,Austin,Texas,Active,11-Jul-22,FALSE
700 S Adams Street,Mcgregor,Texas,Off Market,29-Aug-22,FALSE
757 Gulf Ave,Port Neches,Texas,Off Market,18-Jul-22,FALSE
105 St. Lucia Cv,Lakeway,Texas,Active,18-Jul-22,FALSE
716 8th Street,Argyle,Texas,Off Market,27-Jun-22,FALSE
3725 Valley View Ln,Flower Mound,Texas,Off Market,11-Jul-22,FALSE
2308 Clermont Lane,Denton,Texas,Pending,29-Aug-22,FALSE
1614 North Sky Soldier Road,Weslaco,Texas,Off Market,27-Jun-22,FALSE
805 Bradley Drive,Athens,Texas,Active,11-Jul-22,FALSE
15803 Bellister St.,Selma,Texas,Pending,8-Aug-22,TRUE
1611 Crescent Pointe Way 89523,Reno,Nevada,Under Contract,8-Aug-22,FALSE
6250 Kenneth Capshaw Place,El Paso,Texas,Pending,22-Aug-22,FALSE
106 Cedar Street,Leonard,Texas,Active,8-Aug-22,FALSE
5615 Barremore Street,Houston,Texas,Active,29-Aug-22,TRUE
300 Barton Ranch,Dripping Springs,Texas,Under Contract,29-Aug-22,FALSE
6611 Brightonwood Ct,Spring,Texas,Active,8-Aug-22,FALSE
2817 Gillingham Ln,McKinney,Texas,Active,27-Jun-22,FALSE
1824 Real Dr,Waco,Texas,Off Market,27-Jun-22,FALSE
1707 Quail Ridge Drive,Katy,Texas,Active,11-Jul-22,FALSE
2259 Aquatic Court 94579,San Leandro,California,Pending,8-Aug-22,FALSE
1906 Pueblo,Midland,Texas,Active,11-Jul-22,FALSE
11223 Sageburrow,Houston,Texas,Pending,8-Aug-22,FALSE
6504 Genoa Road,Fort Worth,Texas,Active,11-Jul-22,FALSE
7704 Emerson Lane,Flower Mound,Texas,Active,8-Aug-22,FALSE
5400 Wissahickon Ave Unit 4,Philadelphia,Pennsylvania,Pending,8-Aug-22,FALSE
4217 E Pleasant Forest St,Arlington,Texas,Off Market,27-Jun-22,FALSE
1234 Schitt's Creek,Austin,Texas,,,FALSE
1208 Taylor Creek Dr.,Mesquite,Texas,Off Market,5-Jul-22,FALSE
660 Whitetail Drive,Hummelstown,Pennsylvania,Pending,25-Jul-22,FALSE
955 County Road 1744,Chico,Texas,Off Market,15-Aug-22,FALSE
407 S. 3rd St,Bellwood,Pennsylvania,Off Market,8-Aug-22,FALSE
28 Park Mirage Lane 92270,Rancho Mirage,California,Off Market,27-Jun-22,FALSE
1410 Shannon Valley Drive,Houston,Texas,Active,5-Jul-22,FALSE
11939 Curtis Hill,San Antonio,Texas,Pending,18-Jul-22,FALSE
16205 Private Road 1740,Lubbock,Texas,Active,11-Jul-22,FALSE
1056 Mesa Crest Drive,Haslet,Texas,Off Market,22-Aug-22,FALSE
1910 Windy Peach,Houston,Texas,,,FALSE
2529 Jackson Dr,Lewisville,Texas,Pending,29-Aug-22,FALSE
10749 Astoria Drive,Frisco,Texas,Active,11-Jul-22,FALSE
4747 Sansom Street,Philadelphia,Pennsylvania,Active,8-Aug-22,FALSE
2201 Mission Hill Circle,Austin,Texas,Off Market,27-Jun-22,FALSE
11979 FM 344 W,Bullard,Texas,Active,11-Jul-22,FALSE
2010 East 172nd Street South 74047,Mounds,Oklahoma,Pending,1-Aug-22,FALSE
3846 Lancelot Place,Garland,Texas,Off Market,27-Jun-22,FALSE
1424 W Peters Colony Road,Carrollton,Texas,Pending,29-Aug-22,FALSE
85 Price Drive,Clyde,North Carolina,Active,27-Jun-22,FALSE
6905 Stephens Hill Rd.,Forest Hill,Texas,Pending,15-Aug-22,FALSE
"7655 S Braeswood Blvd, Apt 9",Houston,Texas,Pending,8-Aug-22,FALSE
3712 Parviss St,Pittsburgh,Pennsylvania,Active Contingent,1-Aug-22,FALSE
214 Sperry,Red Oak,Texas,Off Market,27-Jun-22,FALSE
1131 Berger St,Austin,Texas,Active,27-Jun-22,FALSE
501 Edgewood Cir.,Lufkin,Texas,Off Market,27-Jun-22,FALSE
1826A Wichita St,Houston,Texas,Active,11-Jul-22,FALSE
697 Doss Ln.,Moody,Texas,Active,8-Aug-22,FALSE
3815 Park Gate St,San Antonio,Texas,Pending,8-Aug-22,FALSE
6001 Blacksmith Ave,Fort Worth,Texas,Pending,15-Aug-22,FALSE
706 W Mary,Austin,Texas,Active,11-Jul-22,FALSE
842 N New Ballas 63141,Creve Couer,Missouri,Off Market,15-Aug-22,FALSE
7626 Pheasant Run Ln,Humble,Texas,Pending,15-Aug-22,FALSE
4132 Patricia St,Halton City,Texas,,,FALSE
331 Shin Oak Dr,San Antonio,Texas,,,FALSE
7037 Ogontz Ave,Philadelphia,Pennsylvania,Active,25-Jul-22,FALSE
3201 W. FM 243,Bertram,Texas,Off Market,27-Jun-22,FALSE
8175 CR 2419,Royce City,Texas,,,FALSE
202 Bellmeade Dr.,Garland,Texas,Active,5-Jul-22,FALSE
12166 Metric Blvd Unit 341,Austin,Texas,Off Market,5-Jul-22,FALSE
4522 Charles Williams Pl,San Antonio,Texas,Pending,22-Aug-22,FALSE
503 Lombard St,Perkasie,Pennsylvania,Active Contingent,15-Aug-22,FALSE
1403 W Second Street,Tyler,Texas,Off Market,8-Aug-22,FALSE
1406 Regalia Ct,Houston,Texas,Off Market,5-Jul-22,FALSE
90 Hicks Loop W,Cleveland,Texas,Active,11-Jul-22,FALSE
2402 Storey,Midland,Texas,Active,27-Jun-22,FALSE
3840 Arborlawn Drive,Ft. Worth,Texas,Off Market,27-Jun-22,FALSE
1344 Dobson Drive,Waxhaw,North Carolina,Under Contract,29-Aug-22,FALSE
22012 Verbena Parkway,Spicewood,Texas,Active,8-Aug-22,FALSE
505 Long Meadow Raod,Eagleville,Pennsylvania,,,FALSE
1705 Barbara,Austin,Texas,Off Market,27-Jun-22,FALSE
3162 Crest Dr,Port Neches,Texas,Active,25-Jul-22,FALSE
21 Woodesdge Road,Norristown,Pennsylvania,,,FALSE
112 W H Street,Meridian,Texas,Off Market,27-Jun-22,FALSE
2436 Dove Creek Drive,Little Elm,Texas,Pending,22-Aug-22,FALSE
393 County Road 3368,Kempner,Texas,Active,11-Jul-22,FALSE
1728 Edgmont Avenue,Chester,Pennsylvania,Active,11-Jul-22,FALSE
2812 Faro Rd,Aubrey,Texas,Pending,29-Aug-22,FALSE
527 Hazeltine Road,Red Oak,Texas,Pending,29-Aug-22,FALSE
9011 Harbour Town,Selma,Texas,Off Market,27-Jun-22,FALSE
620 PR 7844,Hawkins,Texas,Pending,29-Aug-22,TRUE
708 N. Daniels,Carthage,Texas,Off Market,11-Jul-22,FALSE
600 Moccasin Drive,Harker Heights,Texas,Pending,1-Aug-22,FALSE
"27704 Havana Ave, Hayward CA 94544-5006 94544-5006",Hayward,California,Active Contingent,22-Aug-22,FALSE
10223 Trail Ridge Drive,Benbrook,Texas,Active,22-Aug-22,FALSE
2177 Barberry Way 89512,Reno,Nevada,Under Contract,29-Aug-22,FALSE
"157 S Ridge Dr, Cedar Creek, TX 78612",Cedar Creek,Texas,Active,27-Jun-22,FALSE
2308 Acacia Drive,Richardson,Texas,,,FALSE
16604 Mixtli Cove,Leander,Texas,Active,27-Jun-22,FALSE
472733 East 754 Road 74965,Westville,Oklahoma,Active,8-Aug-22,FALSE
155 Courtney Bay Ln,Argyle,Texas,Active,8-Aug-22,FALSE
2207 Modoc Dr.,Harker Heights,Texas,Active,11-Jul-22,FALSE
2101 Town Centre Dr #1608,Round Rock,Texas,Pending,1-Aug-22,TRUE
497 Quail Run Rd.,Sherman,Texas,Active,11-Jul-22,FALSE
413 Silver Lane,Azle,Texas,Active,8-Aug-22,FALSE
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
