Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong,,
zcrm_1781014000155414815,5/12/2022,5/18/2022,320849,705 S Lancaster,Big Spring,Texas,,,,false,,
zcrm_1781014000155371265,5/12/2022,5/12/2022,178479,4810 Silverleaf Ct,Temple,Texas,,,,false,,
zcrm_1781014000155353073,5/12/2022,5/17/2022,109249,4810 Conifer Ridge Way,Humble,Texas,,,,false,,
zcrm_1781014000155353024,5/12/2022,5/12/2022,132832,2306 Bourland Dr,Nevada,Texas,,,,false,,
zcrm_1781014000155224992,5/12/2022,5/12/2022,5490,1500 Summit Unit 5,Austin,Texas,,,,false,,
zcrm_1781014000155187164,5/12/2022,5/12/2022,46869,7012 Antelope Dr,Argyle,Texas,,,,false,,
zcrm_1781014000155142250,5/12/2022,5/12/2022,164,901 Medina Way,Leander,Texas,,,,false,,
zcrm_1781014000155021250,5/12/2022,5/14/2022,74533,9567 Elmo Weedon Road,Bryan,Texas,,,,false,,
zcrm_1781014000155017444,5/12/2022,5/13/2022,4543,125 Fallbrook Dr,Murphy,Texas,,,,false,,
zcrm_1781014000155017001,5/12/2022,5/17/2022,101122,2040 Modern Place,Dallas,Texas,,,,false,,
zcrm_1781014000154981027,5/11/2022,5/12/2022,37428,150 E. Edgewood,Alamo Heights,Texas,,,,false,,
zcrm_1781014000154970500,5/11/2022,5/11/2022,266190,5010 Wingfoot Drive,Corpus Christi,Texas,,,,false,,
zcrm_1781014000154938848,5/11/2022,5/12/2022,37417,19110 AUTUMN GARDEN,SAN ANTONIO,Texas,,,,false,,
zcrm_1781014000154924422,5/11/2022,5/12/2022,831,12301 Beartrap Ln,Austin,Texas,,,,false,,
zcrm_1781014000154921643,5/11/2022,5/12/2022,109039,1509 Cr 119B,Burnet,Texas,,,,false,,
zcrm_1781014000154915544,5/11/2022,8/26/2022,216384,1021 Perry St,Irving,Texas,,,,false,,
zcrm_1781014000154892274,5/11/2022,9/10/2022,62835,1027 Romaine Ln,Houston,Texas,,,,false,,
zcrm_1781014000154889124,5/11/2022,5/11/2022,111800,762 Brite Rd,Lockhart,Texas,,,,false,,
zcrm_1781014000154878572,5/11/2022,5/11/2022,325338,302 S Colket St,Kerens,Texas,,,,false,,
zcrm_1781014000154841233,5/11/2022,5/22/2022,6161,4504 Southern Avenue,Highland Park,Texas,"Oct 20, 2022",,,false,,
zcrm_1781014000154840915,5/11/2022,5/11/2022,36155,154 Palm Dr,Buda,Texas,,,,false,,
zcrm_1781014000154831407,5/11/2022,5/12/2022,292795,105 N GREENWOOD,BUCHANAN DAM,Texas,,,,false,,
zcrm_1781014000154830052,5/11/2022,5/12/2022,102204,5106 Windsong Trl,Houston,Texas,,,,false,,
zcrm_1781014000154688248,5/11/2022,5/11/2022,14752,6101 Corsica Way,Plano,Texas,"Sep 20, 2022",,,false,,
zcrm_1781014000154688126,5/11/2022,5/11/2022,61344,3909 Alderwood Lane,Temple,Texas,,,,false,,
zcrm_1781014000154656044,5/10/2022,5/11/2022,311170,1256 Aldrich Road,Millerton,Pennsylvania,,,,false,,
zcrm_1781014000154635947,5/10/2022,5/11/2022,68468,3115 W Stafford,Denison,Texas,,,,false,,
zcrm_1781014000154629658,5/10/2022,5/26/2022,46496,"4429 Gillis, Unit 1",Austin,Texas,,,,false,,
zcrm_1781014000154577500,5/10/2022,5/10/2022,55694,5870 STATE HWY 135 N,JACKSONVILLE,Texas,,,,false,,
zcrm_1781014000154575112,5/10/2022,5/11/2022,102179,2788 Brooks Rd,Bellville,Texas,,,,false,,
zcrm_1781014000154519928,5/10/2022,9/10/2022,1191,614 Waverly Dr,Midland,Texas,"Sep 5, 2022",,,false,,
zcrm_1781014000154519065,5/10/2022,5/10/2022,242761,2217 Desco Drive,Austin,Texas,,,,false,,
zcrm_1781014000154393781,5/10/2022,5/10/2022,76500,2101N Arcadia Loop,Kerrville,Texas,,,,false,,
zcrm_1781014000154205153,5/9/2022,5/16/2022,82882,5840 Master Street,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000154204232,5/9/2022,8/15/2022,24872,650 Richfield Drive,Windcrest,Texas,,,,false,,
zcrm_1781014000154200593,5/9/2022,5/10/2022,2556,406 Bluffcourt,San Antonio,Texas,,,,false,,
zcrm_1781014000154199022,5/9/2022,5/9/2022,52894,7603 Rollingbrook Dr,Houston,Texas,,,,false,,
zcrm_1781014000154190341,5/9/2022,5/30/2022,44122,9223 Briarhurst Drive,Dallas,Texas,,,,false,,
zcrm_1781014000154186514,5/9/2022,5/10/2022,5300,7212 Old Mill Run,Fort Worth,Texas,,,,false,,
zcrm_1781014000154177244,5/9/2022,5/9/2022,311237,5055 BLUE SPRUCE HILL,HUMBLE,Texas,,,,false,,
zcrm_1781014000154169673,5/9/2022,5/10/2022,22864,4807 Park Ln,Austin,Texas,,,,false,,
zcrm_1781014000154165764,5/9/2022,5/10/2022,320520,1723 Grand Valley Dr,Houston,Texas,,,,false,,
zcrm_1781014000154164302,5/9/2022,6/2/2022,ID:ce93fd54-cd58-4181-a46e-9cd4d63563b4,1415 Cherry Cir 95035,Milpitas,California,,,,false,,
zcrm_1781014000154150177,5/9/2022,5/10/2022,68487,158 Denison Drive,Pottsboro,Texas,,,,false,,
zcrm_1781014000154149220,5/9/2022,5/9/2022,158,214 Independence Avenue,Liberty Hill,Texas,"Oct 14, 2022",,,true,,
zcrm_1781014000154075753,5/9/2022,5/9/2022,120889,329 Sutton Street,San Leon,Texas,,,,false,,
zcrm_1781014000154008066,5/9/2022,5/9/2022,93516,"81 Tanguy Rd, Glen Mills, PA 19342",Glen Mills,Pennsylvania,,,,false,,
zcrm_1781014000154006011,5/9/2022,5/10/2022,ID:1941c87d-661e-4689-bdce-3cfbee6ddd5b,"255 N. Sierra St., Unit #511 89501",Reno,Nevada,,,,false,,
zcrm_1781014000154003232,5/9/2022,5/9/2022,100171,4320 Firebrick Lane,Dallas,Texas,,,,false,,
zcrm_1781014000153995619,5/9/2022,5/13/2022,42279,8955 Scarlet Creek,Universal City,Texas,"Sep 15, 2022",,,false,,
zcrm_1781014000153995422,5/9/2022,5/12/2022,5605,140 Salt Fork Dr.,Liberty Hill,Texas,,,,false,,
zcrm_1781014000153991885,5/9/2022,6/1/2022,111978,10603 Parkfield Dr.,Austin,Texas,,,,false,,
zcrm_1781014000153991570,5/9/2022,5/9/2022,286249,365 E. Harborside Rd,Oriental,North Carolina,,,,false,,
zcrm_1781014000153979245,5/9/2022,5/10/2022,26526,2807 Lantana Ridge,Austin,Texas,,,,false,,
zcrm_1781014000153874584,5/9/2022,5/11/2022,698,525 Pecan Farms,New Braunfels,Texas,,,,false,,
zcrm_1781014000153749324,5/8/2022,5/9/2022,70630,1105 Willow ST,Austin,Texas,,,,false,,
zcrm_1781014000153737717,5/8/2022,5/8/2022,218695,20073 Fleatown Road,Lincoln,Delaware,,,,false,,
zcrm_1781014000153717264,5/7/2022,5/7/2022,84049,126 W Christine Road,Nottingham,Pennsylvania,,,,false,,
zcrm_1781014000153609651,5/7/2022,5/19/2022,81087,602 Second Street,Towanda,Pennsylvania,,,,false,,
zcrm_1781014000153514878,5/6/2022,6/30/2022,,113 Cascia Cir,Liberty Hill,,"Aug 10, 2022",,,false,,
zcrm_1781014000153511824,5/6/2022,5/16/2022,178880,2564 Elkhorn Trail,Bryan,Texas,,,,false,,
zcrm_1781014000153503203,5/6/2022,5/6/2022,117394,1443 Otter Street,Franklin,Pennsylvania,,,,false,,
zcrm_1781014000153498028,5/6/2022,5/8/2022,76398,6053 County Road 2297,Quinlan,Texas,,,,false,,
zcrm_1781014000153497374,5/6/2022,6/29/2022,6113,817 N Crawford Street,Dallas,Texas,"Sep 12, 2022",,,false,,
zcrm_1781014000153492238,5/6/2022,5/6/2022,195525,4118 S County Road 1223 1/2,Midland,Texas,"Sep 16, 2022",,,false,,
zcrm_1781014000153484903,5/6/2022,5/19/2022,61420,3329 Crispin Hall Lane,Pflugerville,Texas,,,,false,,
zcrm_1781014000153480352,5/6/2022,5/7/2022,,704 E Duval,Troup,,,,,false,,
zcrm_1781014000153479029,5/6/2022,5/6/2022,8728,2708 Ferdinand,Grand Prairie,Texas,"Sep 13, 2022",,,false,,
zcrm_1781014000153365653,5/6/2022,5/17/2022,3685,13762 Dandelion Trail,Belton,Texas,,,,false,,
zcrm_1781014000153267314,5/5/2022,5/18/2022,55598,750 Dawn View,Dripping Springs,Texas,,,,false,,
zcrm_1781014000153266215,5/5/2022,5/6/2022,75206,360 LIVE OAK RD,WHARTON,Texas,,,,false,,
zcrm_1781014000153265202,5/5/2022,6/20/2022,6688,2404 Roadrunner Drive,Flower Mound,Texas,,,,false,,
zcrm_1781014000153253802,5/5/2022,5/9/2022,157271,7603 Bit Cir,Elmendorf,Texas,,,,false,,
zcrm_1781014000153241229,5/5/2022,5/20/2022,73745,1694 TURNER RD,Beaumont,Texas,"Jul 18, 2022",,,true,,
zcrm_1781014000153240165,5/5/2022,5/5/2022,35949,3202 Glenview Ave,Austin,Texas,,,,false,,
zcrm_1781014000153238810,5/5/2022,5/7/2022,211754,166 Devil's Hole Road,Cresco,Pennsylvania,,,,false,,
zcrm_1781014000153109458,5/5/2022,5/5/2022,69162,4040 Flowering Peach Road,Marvin,North Carolina,"Sep 13, 2022",,,true,,
zcrm_1781014000153095443,5/5/2022,5/11/2022,108019,11904 Mountain Crest Circle,Charlotte,North Carolina,,,,false,,
zcrm_1781014000153039252,5/5/2022,5/19/2022,13827,17101 Rush Pea Cir,Austin,Texas,,,,false,,
zcrm_1781014000153006157,5/5/2022,5/13/2022,63012,21890 Englin Rd,Winnie,Texas,,,,false,,
zcrm_1781014000152894335,5/5/2022,5/5/2022,53352,3113 Fleetwood Dr,Amarillo,Texas,,,,false,,
zcrm_1781014000152874073,5/5/2022,5/13/2022,5206,8440 Heron Drive,Fort Worth,Texas,,,,false,,
zcrm_1781014000152874028,5/5/2022,5/5/2022,4992,739 Highcrest Drive,Dallas,Texas,,,,false,,
zcrm_1781014000152817056,5/5/2022,5/10/2022,48558,3001 Chatelaine Drive,Austin,Texas,,,,false,,
zcrm_1781014000152606195,5/4/2022,5/4/2022,147892,8306 City View Dr,Amarillo,Texas,,,,false,,
zcrm_1781014000152595445,5/4/2022,5/8/2022,104425,205 PR 2127,Marshall,Texas,,,,false,,
zcrm_1781014000152595041,5/4/2022,5/24/2022,22831,2313 Legend Hill Dr,Leander,Texas,,,,false,,
zcrm_1781014000152595002,5/4/2022,5/4/2022,ID:0d28133f-0254-4c78-8f50-54380224841b,1670 Newcomb Ave 94124,San Francisco,California,,,,false,,
zcrm_1781014000152590865,5/4/2022,5/5/2022,32991,1048 Eagle Canyon Dr,China Spring,Texas,,,,false,,
zcrm_1781014000152588913,5/4/2022,5/11/2022,5263,6809 Winchester Court,Fort Worth,Texas,,,,false,,
zcrm_1781014000152585517,5/4/2022,5/13/2022,5176,121 Colonial,Burleson,Texas,"Jun 16, 2022",,,true,,
zcrm_1781014000152585177,5/4/2022,6/1/2022,15073,9659 Towne Lake Parkway,Cypress,Texas,,,,false,,
zcrm_1781014000152576296,5/4/2022,5/4/2022,110187,6354 Ivanhoe Ln,Beaumont,Texas,"Sep 26, 2022",,,false,,
zcrm_1781014000152565014,5/4/2022,5/19/2022,59570,6928 Dalhart Lane,Dallas,Texas,,,,false,,
zcrm_1781014000152561106,5/4/2022,5/4/2022,3580,2 Sterling Dale Place,The Woodlands,Texas,,,,false,,
zcrm_1781014000152474863,5/4/2022,5/4/2022,222952,487 Smiths Ferry Rd,Midland,Pennsylvania,,,,false,,
zcrm_1781014000152449960,5/4/2022,5/4/2022,158183,16442,San Antonio,Texas,,,,false,,
zcrm_1781014000152449718,5/4/2022,5/5/2022,21552,6906 Lunar Dr,Austin,Texas,,,,false,,
zcrm_1781014000152203271,5/3/2022,9/8/2022,29963,907 E Live Oak,Austin,Texas,,,,true,,
zcrm_1781014000152199525,5/3/2022,5/4/2022,185351,8719 STONE HOLLOW RD,Temple,Texas,,,,false,,
zcrm_1781014000152170703,5/3/2022,5/4/2022,23052,10301 Holme Lacey Lane,Austin,Texas,,,,false,,
zcrm_1781014000152113694,5/3/2022,6/24/2022,206470,1859 Post Oak Pl,Westlake,Texas,,,,false,,
zcrm_1781014000152060177,5/3/2022,5/3/2022,586,119 Evans,San Antonio,Texas,,,,false,,
zcrm_1781014000152040870,5/3/2022,5/3/2022,111804,4202 Windcrest Drive,Killeen,Texas,,,,false,,
zcrm_1781014000151990501,5/2/2022,5/3/2022,610,8230 Broussard,San Antonio,Texas,,,,false,,
zcrm_1781014000151953966,5/2/2022,9/8/2022,,12811,Austin,,,,,false,,
zcrm_1781014000151952338,5/2/2022,5/2/2022,321079,6725 castor ave,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000151948160,5/2/2022,5/2/2022,1179,6508 FM RD 307,Midland,Texas,,,,false,,
zcrm_1781014000151938867,5/2/2022,7/24/2022,22945,300 Comanche Circle,Hutto,Texas,,,,false,,
zcrm_1781014000151873416,5/2/2022,5/4/2022,320894,10719 Wilton Dr,Frisco,Texas,,,,false,,
zcrm_1781014000151852951,5/2/2022,5/2/2022,,719 Autumn Flats Way,Rocharon,,,,,false,,
zcrm_1781014000151834757,5/2/2022,5/2/2022,5349,3651 Skinner Rd.,Midlothian,Texas,,,,false,,
zcrm_1781014000151790822,5/2/2022,5/2/2022,,1088 normington way 95136,San jose,,,,,false,,
zcrm_1781014000151778906,5/1/2022,5/1/2022,ID:4fb647af-e969-4091-97de-06a83785124b,3335 Quesada Drive 95148,San Jose,California,,,,false,,
zcrm_1781014000151778886,5/1/2022,5/12/2022,184276,210 Upland Ave,Reading,Pennsylvania,,,,false,,
zcrm_1781014000151652933,4/30/2022,4/30/2022,286249,588 E. Harborside Rd,Oriental,North Carolina,,,,false,,
zcrm_1781014000151630186,4/29/2022,4/29/2022,144975,190 Maldonado Trl,Del Valle,Texas,,,,false,,
zcrm_1781014000151533211,4/29/2022,4/30/2022,320048,4631 Mather,Kyle,Texas,,,,false,,
zcrm_1781014000151361311,4/29/2022,5/2/2022,100551,4510 FM 3021,Brownwood,Texas,,,,false,,
zcrm_1781014000151358590,4/29/2022,5/2/2022,22780,13117 Henneman DR,Pflugerville,Texas,,,,false,,
zcrm_1781014000151348663,4/29/2022,5/10/2022,113429,181 Marbach,Somerset,Texas,,,,false,,
zcrm_1781014000151348566,4/29/2022,4/29/2022,987,4737 Spring Fork Dr.,Corpus Christi,Texas,,,,false,,
zcrm_1781014000151344257,4/29/2022,4/29/2022,38489,7711 Callaghan Rd. Apt. 724,San Antonio,Texas,,,,false,,
zcrm_1781014000151327749,4/29/2022,4/30/2022,ID:7758e276-3f63-4fb4-83db-e6e723b09ae8,"2383 Independence Rd, Railroad Flat CA 95248 95248",Railroad Flat,California,,,,false,,
zcrm_1781014000151194508,4/28/2022,4/29/2022,223802,2101 CR 219,Florence,Texas,,,,false,,
zcrm_1781014000151192609,4/28/2022,5/9/2022,22666,213 Jude Circle,Leander,Texas,,,,false,,
zcrm_1781014000151143864,4/28/2022,4/29/2022,359,15713 Spillman Ranch Loop,Austin,Texas,,,,false,,
zcrm_1781014000151128693,4/28/2022,5/1/2022,314973,1818 W BARRETT,TYLER,Texas,,,,false,,
zcrm_1781014000151128261,4/28/2022,5/18/2022,78251,441 Heston Avenue,Norristown,Pennsylvania,,,,false,,
zcrm_1781014000151019885,4/28/2022,5/3/2022,119608,611 Green Hills Rd,Duncanville,Texas,,,,false,,
zcrm_1781014000151015886,4/28/2022,8/15/2022,36304,2109 Water Fern,Pearland,Texas,,,,false,,
zcrm_1781014000150958110,4/27/2022,4/27/2022,109962,1185 Judge Furrh Rd,Marshall,Texas,,,,false,,
zcrm_1781014000150915912,4/27/2022,4/28/2022,120731,5922 Echoway,San Antonio,Texas,,,,false,,
zcrm_1781014000150911675,4/27/2022,4/27/2022,ID:46619afa-830b-4455-b6c9-0ee030ddb2a5,4302 Davis St 95054,Santa Clara,California,,,,false,,
zcrm_1781014000150895198,4/27/2022,4/29/2022,1157,614 CR 305,Seminole,Texas,,,,false,,
zcrm_1781014000150890576,4/27/2022,4/27/2022,96805,"350 Oliver Avenue, Unit 1001",Pittsburgh,Pennsylvania,,,,false,,
zcrm_1781014000150886143,4/27/2022,6/9/2022,21143,448 Country Ridge Lane,Red Oak,Texas,,,,false,,
zcrm_1781014000150882153,4/27/2022,4/27/2022,178880,8062 Prospect Lane,Bryan,Texas,,,,false,,
zcrm_1781014000150781692,4/27/2022,5/1/2022,53932,12348 White Oak Pt.,Conroe,Texas,"Oct 6, 2022",,,false,,
zcrm_1781014000150781407,4/27/2022,4/27/2022,161888,805 lusk Creek,Bruceville-Eddy,Texas,,,,false,,
zcrm_1781014000150740462,4/27/2022,4/27/2022,104351,5242 Lehigh St.,Lubbock,Texas,,,,false,,
zcrm_1781014000150738881,4/27/2022,4/27/2022,33630,5830 La Crema,Missouri City,Texas,,,,false,,
zcrm_1781014000150720586,4/27/2022,4/27/2022,11700,2598 McCrae,New Braunfels,Texas,,,,false,,
zcrm_1781014000150577335,4/26/2022,4/26/2022,91452,321 W Walnut St,Lancaster,Pennsylvania,,,,false,,
zcrm_1781014000150545064,4/26/2022,4/26/2022,147170,4314 Yellow Rose Trail,Austin,Texas,,,,false,,
zcrm_1781014000150484305,4/26/2022,4/26/2022,123832,18418 CR 2106,Arp,Texas,,,,false,,
zcrm_1781014000150482508,4/26/2022,4/26/2022,318725,161 Rudy Lane,Kyle,Texas,,,,false,,
zcrm_1781014000150402914,4/26/2022,4/26/2022,ID:f9be1faa-021c-4283-bb2f-027ecf696f72,372 Nob Hill Drive 94596,Walnut Creek,California,,,,false,,
zcrm_1781014000150274147,4/25/2022,4/27/2022,69393,22338 Hidden Hill Lane,Magnolia,Texas,"Sep 19, 2022",,,false,,
zcrm_1781014000150250440,4/25/2022,5/28/2022,21615,4019 Galena Hills Drive,Round Rock,Texas,,,,false,,
zcrm_1781014000150178449,4/25/2022,4/25/2022,113431,6321 Wheaton Drive,Fort Worth,Texas,,,,false,,
zcrm_1781014000150178034,4/25/2022,4/25/2022,110888,"730 W. Jefferson St, Unit 1",Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000150148106,4/25/2022,4/25/2022,112959,1228 Highway 73,Winnie,Texas,,,,false,,
zcrm_1781014000150129831,4/25/2022,4/25/2022,109810,3413 Mendips Lane,Pflugerville,Texas,,,,false,,
zcrm_1781014000150093141,4/25/2022,4/25/2022,110398,64 Liborio Ln,New Castle,Delaware,"Oct 7, 2022",,,false,,
zcrm_1781014000150083086,4/25/2022,4/25/2022,ID:150abce0-54c6-40d9-a70a-bc69de9edf79,84356 S 4725 road 74960-3806,STILWELL,Oklahoma,"Sep 9, 2022",,,false,,
zcrm_1781014000149988757,4/25/2022,4/28/2022,53976,479 Campground Road,Trinity,Texas,,,,false,,
zcrm_1781014000149962055,4/25/2022,4/25/2022,83514,336 Centre Street,Freeland,Pennsylvania,,,,false,,
zcrm_1781014000149951324,4/25/2022,5/2/2022,262600,1413 Augusta Ave.,Tyler,Texas,,,,false,,
zcrm_1781014000149915453,4/24/2022,4/24/2022,3689,634 Medlin Creek,Dripping Springs,Texas,"Sep 20, 2022",,,false,,
zcrm_1781014000149849497,4/23/2022,4/24/2022,263281,23850 Hix Dr,Canyon,Texas,,,,false,,
zcrm_1781014000149837289,4/23/2022,6/30/2022,51959,5307 Daniels Ln.,Richmond,Texas,,,,false,,
zcrm_1781014000149837024,4/23/2022,9/12/2022,67644,8324 Ginger Oak St.,Houston,Texas,,,,false,,
zcrm_1781014000149830450,4/23/2022,4/24/2022,95694,3445 Holyoke Road,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000149815924,4/23/2022,4/24/2022,178942,13431 Paradise Valley Dr.,Houston,Texas,,,,false,,
zcrm_1781014000149729978,4/23/2022,4/23/2022,304918,233 Cross St,Pocono Lake,Pennsylvania,,,,false,,
zcrm_1781014000149703864,4/22/2022,6/21/2022,8877,525 Sorenson Trail,Keller,Texas,,,,false,,
zcrm_1781014000149702127,4/22/2022,4/27/2022,247123,3302 Algonquin Ave,Arlington,Texas,,,,false,,
zcrm_1781014000149694376,4/22/2022,4/22/2022,123821,107 Driver St.,Arp,Texas,,,,false,,
zcrm_1781014000149692682,4/22/2022,4/22/2022,555,11426 Dodson Trl,San Antonio,Texas,,,,false,,
zcrm_1781014000149679612,4/22/2022,4/22/2022,76500,"Rancho Paula Verde East, LOT 16, AC 69.",Roclksprings,Texas,,,,false,,
zcrm_1781014000149672486,4/22/2022,4/23/2022,44000,21000 Newhaven,Lago Vista,Texas,,,,false,,
zcrm_1781014000149592356,4/22/2022,4/22/2022,115512,4000 Camelot Heights unit C,El Paso,Texas,,,,false,,
zcrm_1781014000149333553,4/21/2022,5/17/2022,22945,102 Breakaway Rd,Cedar Park,Texas,,,,false,,
zcrm_1781014000149253731,4/21/2022,4/21/2022,73351,1205 Deats Road,Dickinson,Texas,,,,false,,
zcrm_1781014000149238891,4/21/2022,4/22/2022,270819,621 S Sandpiper,Ingleside,Texas,,,,false,,
zcrm_1781014000149210028,4/21/2022,4/22/2022,111064,210 Hideaway Lane Central,Hideaway,Texas,,,,false,,
zcrm_1781014000149171116,4/21/2022,4/21/2022,166746,1471 NW County Road 2020,Corsicana,Texas,,,,false,,
zcrm_1781014000149168188,4/21/2022,4/27/2022,48611,123 Peach Springs,Boerne,Texas,,,,false,,
zcrm_1781014000149136539,4/21/2022,4/21/2022,227041,801 Fairview,College Station,Texas,,,,false,,
zcrm_1781014000149128446,4/21/2022,6/29/2022,5176,833 Crystal Drive,Burleson,Texas,"Oct 6, 2022",,,false,,
zcrm_1781014000149063194,4/21/2022,4/21/2022,50955,22611 Cardinal Lane,Tomball,Texas,,,,false,,
zcrm_1781014000148862091,4/20/2022,4/20/2022,155621,2359 Wehr Mill Rd,Allentown,Pennsylvania,,,,false,,
zcrm_1781014000148840630,4/20/2022,4/20/2022,72000,10327 Briar Rose Dr.,Houston,Texas,,,,false,,
zcrm_1781014000148840219,4/20/2022,4/20/2022,1179,2608 S County Rd 1050,Stanton,Texas,,,,false,,
zcrm_1781014000148786212,4/20/2022,4/30/2022,75138,3112 Roseland Terrace Ln,Houston,Texas,,,,false,,
zcrm_1781014000148771778,4/20/2022,7/25/2022,92284,627 Derstine Road,Hatfield,Pennsylvania,,,,false,,
zcrm_1781014000148754528,4/20/2022,4/20/2022,208116,812 Marrietta Ln,Aubrey,Texas,,,,false,,
zcrm_1781014000148723671,4/20/2022,4/20/2022,22780,2005 Kirksey Dr,Austin,Texas,,,,false,,
zcrm_1781014000148705474,4/20/2022,4/20/2022,4302,1722 Lewis Court,Dallas,Texas,,,,false,,
zcrm_1781014000148650250,4/20/2022,4/20/2022,111804,2212 Schwald Rd,Killeen,Texas,,,,false,,
zcrm_1781014000148620736,4/19/2022,5/18/2022,169598,3678 Hidden Drive #101,San Antonio,Texas,,,,false,,
zcrm_1781014000148612515,4/19/2022,4/19/2022,180415,402 Pinto Dr.,Copperas Cove,Texas,,,,false,,
zcrm_1781014000148605619,4/19/2022,4/19/2022,89494,131 Comanche Trail,Pocono Lake,Pennsylvania,,,,false,,
zcrm_1781014000148571463,4/19/2022,8/8/2022,114850,6305 Opal Hill Courth,Fort Worth,Texas,,,,false,,
zcrm_1781014000148567168,4/19/2022,4/19/2022,298293,145 Buckwalter Rd,Royersford,Pennsylvania,,,,false,,
zcrm_1781014000148566344,4/19/2022,4/19/2022,24322,403 Eastern Phoebe,San Antonio,Texas,,,,false,,
zcrm_1781014000148565619,4/19/2022,4/20/2022,18502,311 Pacific Loop,Kingsland,Texas,,,,false,,
zcrm_1781014000148527483,4/19/2022,4/21/2022,62681,509 N State Highway 359,Mathis,Texas,,,,false,,
zcrm_1781014000148523983,4/19/2022,4/19/2022,92610,9985 Haldeman Ave,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000148509866,4/19/2022,4/19/2022,541,29630 Double Eagle Circle,Boerne,Texas,,,,false,,
zcrm_1781014000148507469,4/19/2022,4/21/2022,5206,5553 County Road 417,Cleburne,Texas,,,,false,,
zcrm_1781014000148503760,4/19/2022,4/27/2022,148224,14037 Tanglebrush Trail,Haslet,Texas,,,,false,,
zcrm_1781014000148411578,4/19/2022,4/21/2022,185962,5804 Highland Pass,Asutin,Texas,,,,false,,
zcrm_1781014000148267022,4/19/2022,4/19/2022,2261,112 Sams Ln,Aledo,Texas,,,,false,,
zcrm_1781014000148187926,4/18/2022,9/11/2022,172400,16202 Oak Lace Ln,Magnolia,Texas,,,,false,,
zcrm_1781014000148183001,4/18/2022,4/19/2022,341,10612 Mourning Dove Dr,Austin,Texas,,,,false,,
zcrm_1781014000148173859,4/18/2022,4/18/2022,208869,5501 Montclair Drive,Colleyville,Texas,,,,false,,
zcrm_1781014000148121145,4/18/2022,4/18/2022,3247,529 Candlegloo,Windcrest,Texas,,,,false,,
zcrm_1781014000148118764,4/18/2022,4/18/2022,156907,3806 Walnut Avenue,Odessa,Texas,,,,false,,
zcrm_1781014000148027403,4/18/2022,4/20/2022,323,2900 Katter Court,Austin,Texas,,,,false,,
zcrm_1781014000147974800,4/18/2022,6/29/2022,3586,43 Hallmark Drive,Conroe,Texas,,,,false,,
zcrm_1781014000147897498,4/17/2022,6/23/2022,11071,4312 Berwick Place,College Station,Texas,,,,false,,
zcrm_1781014000147886107,4/16/2022,4/16/2022,ID:5b86b553-93f0-4f7d-a3c6-85a0cc2b341a,1832 glenview drive 89134,Las Vegas,Nevada,,,,false,,
zcrm_1781014000147883818,4/16/2022,4/16/2022,128627,7013 Wildflower Way,Aubrey,Texas,,,,false,,
zcrm_1781014000147676029,4/15/2022,4/15/2022,110001,3170 FM 21,PITTSBURG,Texas,,,,false,,
zcrm_1781014000147670997,4/15/2022,4/16/2022,128591,20100 Old Highway 105 Tiny Home,Cleveland,Texas,,,,false,,
